parent_station,20260201,20260202,20260203,20260204,20260205,20260206,20260207,20260208,20260209,20260210,20260211,20260212,20260213,20260214,20260215,20260216,20260217,20260218,20260219,20260220,20260221,20260222,20260223,20260224,20260225,20260226,20260227,20260228
place-brkhl,92.30392156862744,96.18565400843882,96.46099290780141,98.89830508474576,90.6,92.47565543071161,96.55339805825243,95.23958333333333,99.22222222222223,107.12727272727273,101.42424242424242,98.06451612903226,93.24509803921569,93.1685393258427,97.31481481481481,94.1090047393365,102.54545454545455,91.64583333333333,102.54545454545455,98.63235294117646,90.74285714285715,99.26,108.65789473684211,96.55357142857143,99.83333333333333,97.77611940298507,101.26785714285714,99.26153846153846
place-bucen,64.0974358974359,72.66666666666667,71.56,69.64285714285714,77.125,79.2510460251046,67.59782608695652,62.25925925925926,88.125,87.77777777777777,73.0,80.3076923076923,80.11111111111111,61.6,66.6875,71.50214592274678,77.18367346938776,70.03225806451613,72.77272727272727,80.98275862068965,74.20930232558139,63.38636363636363,74.2,73.21428571428571,171.0,57.0,68.42857142857143,67.20689655172414
place-boyls,82.23037323037323,89.52344601962922,100.4078431372549,85.85483870967742,95.37179487179488,90.91448692152917,92.22733077905492,85.70967741935483,90.53225806451613,99.21333333333334,91.19718309859155,94.79310344827586,87.80208333333333,106.65217391304348,86.71604938271605,84.60570071258907,96.54794520547945,96.46969696969697,88.70588235294117,143.35955056179776,100.4375,87.84313725490196,109.84615384615384,139.66216216216216,193.24,153.69642857142858,137.327868852459,99.17307692307692
place-bvmnl,74.82843137254902,76.73640167364017,80.05797101449275,79.65573770491804,77.3225806451613,76.203007518797,79.13106796116504,77.65979381443299,75.02439024390245,106.65454545454546,85.78787878787878,77.51515151515152,72.39805825242719,73.5505617977528,77.45614035087719,76.00970873786407,83.81818181818181,73.65957446808511,73.45652173913044,75.3972602739726,70.80555555555556,75.07843137254902,74.05,76.37254901960785,74.26315789473684,72.94117647058823,67.66666666666667,72.43076923076923
place-buest,56.282051282051285,59.35930735930736,58.673469387755105,57.61538461538461,64.9375,60.09205020920502,70.88586956521739,56.0,65.0,59.0,55.18181818181818,52.583333333333336,106.93333333333334,60.96341463414634,53.604166666666664,59.077922077922075,65.3265306122449,58.34426229508197,52.77272727272727,53.950819672131146,102.6829268292683,59.08695652173913,63.25,54.0,59.733333333333334,48.25,66.0,52.89655172413793
place-babck,84.74742268041237,91.29004329004329,90.74509803921569,79.6,96.88888888888889,87.75313807531381,87.58695652173913,95.03703703703704,100.0,85.4,69.0,78.66666666666667,93.88888888888889,92.08641975308642,71.8125,84.75965665236052,81.28571428571429,79.10606060606061,89.08695652173913,90.19672131147541,84.90697674418605,79.51063829787235,88.8,93.8125,77.88888888888889,68.0,97.73913043478261,90.03571428571429
place-armnl,82.45732484076433,86.8136511375948,87.35408560311284,88.1025641025641,85.08974358974359,83.61384152457371,82.93614303959131,87.05140186915888,94.5,91.63513513513513,91.54794520547945,88.78688524590164,98.52604166666667,92.02202643171806,96.25316455696202,88.87900355871886,105.65714285714286,94.19047619047619,84.86666666666666,92.59574468085107,84.13333333333334,88.21818181818182,85.70370370370371,123.79452054794521,106.48979591836735,99.8923076923077,96.40322580645162,83.45283018867924
place-coecl,86.3206106870229,115.87065217391304,87.09338521400778,80.87931034482759,92.6842105263158,88.3987915407855,91.55754475703324,87.45497630331754,86.80952380952381,89.97260273972603,83.83823529411765,95.3103448275862,94.98947368421052,92.39565217391305,87.0,86.31523022432113,96.42028985507247,86.96923076923076,83.3695652173913,101.84782608695652,100.66216216216216,83.74509803921569,101.43478260869566,84.36842105263158,86.02173913043478,91.67164179104478,116.13333333333334,87.98076923076923
place-amory,101.35897435897436,106.26406926406926,111.0,107.6,122.17647058823529,115.4602510460251,106.8695652173913,115.22222222222223,142.625,122.9,108.76923076923077,110.42857142857143,119.33333333333333,107.29629629629629,101.75,102.9353448275862,104.57142857142857,109.12121212121212,109.28260869565217,106.98360655737704,107.35,104.24489795918367,86.4,90.06666666666666,97.3529411764706,114.25,111.30434782608695,116.3103448275862
place-bcnfd,106.04591836734694,104.05381165919283,104.40178571428571,108.11111111111111,90.25,103.01098901098901,110.79227053140097,100.79775280898876,106.62068965517241,104.78333333333333,104.0,106.70833333333333,96.8961038961039,103.73076923076923,101.25,116.95774647887323,103.70833333333333,115.45945945945945,96.03448275862068,121.13461538461539,112.22222222222223,99.0,82.6470588235294,91.3076923076923,90.15151515151516,75.73809523809524,194.2941176470588,74.70370370370371
